,IMEI,年龄,性别,大致消费水平,终端品牌,终端型号,月银行短信通知次数,使用汽车类APP的PV数,使用理财类APP的PV数,使用股票类APP的PV数,交往圈规模,是否有跨省行为,是否有出国行为,访问购物类网站的次数,访问IT类网站的次数,访问餐饮类网站的次数,访问房产类网站的次数,访问健康类网站的次数,访问金融类网站的次数,访问旅游类网站的次数,访问体育类网站的次数,访问汽车类网站的次数,访问时事类网站的次数,访问社会类网站的次数,访问文娱类网站的次数,访问招聘类网站的次数,访问教育类网站的次数,访问其他类网站的次数,访问网游类网站的次数
695,d9204bc473aa6c8a470123586e98537c,17,男,低,SIMCOM,"SIM5350H-E,SIM5350M-E,SIM5350L-E",0,0,0,0,0,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,c5d7d05bbf096fe00cb83101070d896a,17,不详,低,华为,MU509,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,60bddb632c8c0599f4d23570beba9de5,17,男,低,CIB,MEXIKO-NAD6200CHN,0,0,0,0,7,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,98758566e8c1826b7a3d512ae78f9881,39,女,高,三星,SM-A5000,20,0,0,0,160,是,否,116,117.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,151.0,23.0,0.0,0.0,7.0,0.0,15.0
699,27214fbe7770e762ca69640a4b0cd187,57,女,中,维沃,vivo X3F,40,0,0,0,30,是,否,107,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
700,cb0f4fc8dd98f54c4e9a4e419afd12c5,42,男,低,三星,GT-I9220,0,0,0,0,3,否,否,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
701,1b67a3cb497e4f2c264ac14c3c8016ca,32,女,中,VODAFONE,R207,0,0,0,0,0,否,否,826,137.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,5.0
702,4d3fee3cc9cf973bbe01d1cb2b010e2b,30,男,中,小米,2013012,0,0,0,0,0,否,否,5566,1157.0,0.0,37.0,0.0,8.0,0.0,0.0,0.0,92.0,1.0,1.0,0.0,61.0,0.0,114.0
703,376b465b51a4ddfb6d493071fd5640b3,37,女,低,苹果,A1530,4,0,0,0,0,否,否,18,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
704,d82ebcd0310a1f8e4e8cba4741072391,40,女,中,三星,GT-I9507V,74,0,0,0,63,是,否,100,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,69aa7d6af35a4b60ac825922642bcfaa,37,女,低,苹果,A1586,20,0,0,0,7,否,否,10,44.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,04b3678697eebcba9d5885253fccd17b,23,男,中,苹果,A1524,238,0,0,0,31,是,否,415,686.0,12.0,0.0,5.0,0.0,0.0,0.0,26.0,21.0,0.0,0.0,0.0,6.0,0.0,19.0
707,e3f65e97228f2b0dcc35ac4f2fc13438,30,女,中,苹果,A1524,36,0,0,0,26,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,aba46b0effc4f7f7d09b43ee08f1b2a2,46,男,中,苹果,A1526,196,0,0,0,55,是,否,10,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0
709,74c917d3c294f95804cfe4428128a0ef,24,女,高,苹果,A1700,354,0,0,0,44,是,否,0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
710,1ca9eec435cf72c2c4b04429723a3397,58,男,中,华为,H60-L02,102,0,0,0,38,否,否,7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,71854f5d6354d000dba20ae6796509fe,30,女,中,苹果,IPHONE5C(A1532),0,0,0,0,0,否,否,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,14e15c0b5f426db1fc414b7d842b783c,17,男,低,SIMCOM,"SIM5350H-E,SIM5350M-E,SIM5350L-E",0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,fb8a31bdf9ef1e424c89ce4269b8f821,37,男,中,苹果,A1528,92,0,0,0,75,是,否,254,424.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,182.0
714,5487d1fe33550081421932e106ec0e69,40,男,高,华为,ATH-AL00,212,0,0,0,133,是,否,69,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
715,a85928967b2f213129de27bba3d6a0d4,48,男,中,华为,HUAWEI G7-UL00,24,0,0,0,42,否,否,330,411.0,0.0,121.0,0.0,106.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
716,44e05c8aa838bcf9c9979a220e3bfa42,38,女,中,华为,HUAWEI RIO-AL00,54,0,0,218,96,否,否,216,10.0,0.0,0.0,0.0,227.0,69.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,7.0
717,1585fbe468886f1aa7a815c88a68c15c,51,男,高,三星,GT-I9502,118,0,0,0,66,是,否,338,367.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,28.0,0.0,11.0
718,46ed377f8046e6db4ce2c3e2678959c0,30,女,中,苹果,A1586,70,0,0,0,38,否,否,28,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
719,bbe0c66d4cc56bcc6737967a4c06a00a,25,女,高,小米,2014719,60,0,0,0,80,是,否,261,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,287.0
720,69875f1a3484098137cb7c7a5f254817,57,女,高,苹果,A1586,56,0,0,0,147,是,否,112,171.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0
721,9ae8e699a842cf65d3b02c368c66a09c,34,女,高,苹果,A1699,264,0,0,0,116,是,否,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
722,ec959ba52af5e2a4c1698f390034c5aa,46,女,低,苹果,A1429,210,0,0,0,51,否,否,45,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0
723,1cce7140c5955411c7d97aaec4b3a6f8,28,男,中,小米,2014616,0,0,0,0,8,是,否,8,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
724,1d9170209dbd36bc8db0f62322b99cd1,61,男,低,小米,2013029,14,0,0,0,22,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,ea6724ed1b9ef703e99ad4a5128447e7,17,男,低,SIMCOM,"SIM5350H-E,SIM5350M-E,SIM5350L-E",0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,ae44a1f49c4f740e256159447d074bd1,61,男,中,苹果,IPHONE4S(A1387),10,0,0,0,8,否,否,0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,1ca99a5b60e92e138636c930462107ed,56,女,低,联想,Lenovo A396,0,0,0,0,8,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,b8730ee830cebed7d5342c90d01cb579,26,女,中,苹果,A1700,124,0,0,0,56,是,否,14,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
729,633d4cdb05db0e46ecbf8783fe166137,35,男,低,苹果,A1526,32,0,0,0,39,否,否,160,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
730,bf38e295a4b74cba907aa33f898938f5,34,女,高,苹果,A1586,44,0,0,0,37,否,否,838,500.0,0.0,112.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
731,19e2f1f610e1b6df28f2b158c5123966,55,男,中,小米,2013062,0,0,0,0,69,否,否,21,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,b5814de40b296143611a5d279a7c0e27,37,不详,低,CIB,MEXIKO-NAD6200CHN,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,8d4bdfb99b490b463bcfcc74659cbd44,55,男,中,苹果,A1429,0,0,0,0,4,否,否,35,69.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,37.0
734,5ca524be997368f3822b526fc75f1a0c,43,男,低,小米,2014811,70,0,0,16,51,否,否,177,117.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0
735,21942fb5b7f14871f5addf8a064a9fcd,37,女,高,苹果,IPHONE6SPLUS(A1687),368,0,0,0,296,是,否,220,199.0,0.0,0.0,0.0,0.0,51.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
736,ddfd439c241cc91d42b6831c93020879,不详,男,中,华为,E5830,0,0,0,0,0,否,否,1936,1421.0,190.0,0.0,0.0,130.0,0.0,0.0,1.0,178.0,6.0,0.0,0.0,156.0,0.0,16.0
737,7689e095d80d5ef948a21cd90214a657,30,女,低,台电,G30W8B,112,0,0,0,30,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,982a62b93689dcb0f24bb63d7dca2fc3,21,女,低,魅族,M576,0,0,0,0,12,否,否,641,548.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,567.0
739,568745b98e13d97c306c59068c1d5023,27,女,低,苹果,PT2508,92,0,0,0,82,是,否,143,132.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
740,30e720fd76b29cdfdebd81dca10279b7,31,女,中,苹果,A1429,28,0,0,0,36,否,否,205,365.0,0.0,0.0,0.0,160.0,22.0,0.0,0.0,87.0,11.0,11.0,0.0,10.0,0.0,64.0
741,19dd3946e64b27203c6be8275c87df18,37,男,高,诺基亚,Nokia 925,0,0,0,0,91,是,是,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,e712ce0ba3b428432e37ad8846536403,28,男,高,苹果,A1586,70,0,0,169,38,是,否,594,297.0,0.0,0.0,0.0,177.0,35.0,1.0,81.0,58.0,1.0,0.0,0.0,16.0,0.0,156.0
743,007818ce4049e3da3ac212bd77b9038e,17,男,中,苹果,A1586,0,0,0,0,9,否,否,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,8ec052dfbac286c789bff7ef5f0491c6,24,女,高,苹果,A1700,290,0,0,0,181,是,否,410,286.0,19.0,0.0,0.0,6.0,23.0,0.0,0.0,36.0,0.0,6.0,0.0,47.0,0.0,52.0
745,abd43c98e1a7a53f19d4c9e9637059f3,47,女,中,苹果,A1431,18,0,0,0,23,是,否,26,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
746,27f0feb1ef86147b9e94c037d02fea0c,17,男,低,SIMCOM,"SIM5350H-E,SIM5350M-E,SIM5350L-E",0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,2b4e99ef51b36d781bbe4b017589509b,38,女,低,三星,SM-G3502I,368,0,0,0,313,是,否,0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0
748,aeb98c17b7643904ca4cc3af9f8b2c08,30,女,高,苹果,PT2508,216,0,0,0,299,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,389af8a1b054be16c61d6c8ca7eec0be,25,女,低,锤子,YQ601,2,0,0,0,21,是,否,661,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,10.0
750,a569fd165e1eb0c347fb6e89f66ef172,43,男,中,苹果,A1429,64,0,0,636,15,否,否,175,918.0,0.0,12.0,0.0,4573.0,0.0,8.0,0.0,23.0,9.0,0.0,0.0,0.0,0.0,349.0
751,addd938100ea2e9ddd4033328f32138c,62,男,高,小米,2015617,0,0,0,0,16,否,否,631,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
752,ab055da3970165415c8ef219defaf883,17,男,低,CIB,MEXIKO-NAD6200CHN,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,be4124ca53bb6c0967fe6511b759d93c,39,女,中,三星,SM-N9100,226,0,0,5,80,否,否,1040,718.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,3.0,7.0,24.0,0.0,7.0,0.0,13.0
754,629872290baeac0c8805bcccbe5eb4e9,17,男,低,SIMCOM,"SIM5350H-E,SIM5350M-E,SIM5350L-E",0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,7cc22c536a9b58649c23bc348be88e57,37,男,中,三星,GT-N7000,118,0,0,0,69,是,否,302,9.0,0.0,0.0,0.0,411.0,0.0,0.0,0.0,92.0,4.0,6.0,0.0,820.0,0.0,25.0
756,da7eb05faecef79d2077ec48c6d26f24,17,男,低,**,**,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,7039e6a7f5263f8f806ec2e744a884fc,33,女,中,苹果,A1586,102,0,0,0,35,否,否,2,24.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
758,5ecfb721d73f9010878e9f80af891904,17,男,低,苹果,A1533,0,0,0,0,19,是,否,1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,15be3dc0a59395d43d17b13b3fd35ea8,51,男,低,小米,2014719,0,0,0,0,4,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,09a3e94e086448c22c35540979089e60,24,女,中,苹果,A1586,4,0,0,0,62,是,否,774,690.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,86.0,13.0,0.0,26.0,0.0,28.0
761,546c5acd1da2a6a948d50bcba0e34869,46,男,中,苹果,PT2509,82,0,0,0,36,是,否,12,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,989b671b8601522d83ecd36f1b01b310,36,女,低,苹果,A1586,146,0,0,0,122,否,否,724,140.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,12.0,0.0,29.0
763,5bf1eaf23e6299066f6c61628c37f6fd,60,男,低,三星,GT-I8552,0,0,0,0,10,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,31fca9aa8f5e2f2327a18a5e5969ffec,56,男,低,苹果,A1586,8,0,0,0,21,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,2b554205b46f15a6c448dc8cf5e13e98,17,男,低,SIMCOM,"SIM5350H-E,SIM5350M-E,SIM5350L-E",0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,0db8a860733a35e306e913c22e87d62d,38,女,中,华为,Che2-UL00,0,0,0,0,0,否,否,388,222.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,588.0,0.0,0.0,0.0,0.0,0.0,10.0
767,ed9ac4d280d2a14a674c63290ba4dbfc,28,男,中,小米,2013012,0,0,0,0,17,否,否,0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
768,99de99ef3281b30475251b478c7bac0d,39,男,中,三星,GT-S7562C,178,0,0,0,82,是,否,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
769,12afb26b3018a627b3b08a6925e606fe,60,男,高,苹果,A1586,132,0,0,0,204,是,否,19,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0
770,c5a65b74963bb9790a3b22cb985ab221,23,男,中,苹果,A1429,0,0,0,0,0,否,否,166,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,27.0,0.0,21.0
771,ebbc84cede794a8df5b50cdf50daf9de,35,男,中,诺基亚,Nokia 2060,74,0,0,0,56,是,否,0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,a622cf7aba869d79d04ccd1115c528d5,61,女,低,华为,"E5330BS-2,E5336BS-2",0,0,0,0,0,是,否,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,03b68932724bfa688407a94784de03e5,51,女,高,苹果,A1699,198,0,0,0,65,否,否,14,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,26.0
774,1dff4b29a80e1e145019aab690e9fc31,37,男,中,普联,TL-TR861,0,0,0,330,0,是,否,293,846.0,0.0,5.0,0.0,346.0,0.0,27.0,0.0,1.0,0.0,0.0,71.0,3.0,0.0,4.0
775,9cbfddd60fd2a36012ef819cc22d675f,60,男,低,小米,2013021,0,0,0,0,49,是,否,21,109.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
776,5cee416de3d372ba87ab28c2b928d73c,17,男,低,SIMCOM,"SIM5350H-E,SIM5350M-E,SIM5350L-E",0,0,0,0,0,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,8493b23c06735e1788827383d26d2dd8,17,男,低,SIMCOM,"SIM5350H-E,SIM5350M-E,SIM5350L-E",0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,1563111a7cda977173085d3c17a92184,17,女,中,三星,SM-T255S,2,0,0,0,38,否,否,3,442.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
779,4888405d929ebf4b2ef59fe0362803db,17,男,低,CIB,MEXIKO-NAD6200CHN,0,0,0,0,0,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,ddd0ee128bcbc13ae27689efffbb85b4,76,男,中,宏达,HTC 7060,0,0,0,0,1,否,否,2038,81.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1211.0,13.0,0.0,0.0,0.0,0.0,68.0
781,85ac3b7cf79ac26f95d14c220bd8e139,29,女,中,小米,2013062,90,0,0,0,44,否,否,225,25.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,26.0
782,23528f2a8c0335b20fb698a994a836b0,28,女,高,魅族,M461,18,0,0,0,50,是,否,499,373.0,0.0,0.0,33.0,0.0,14.0,0.0,0.0,4.0,4.0,0.0,237.0,27.0,0.0,35.0
783,78e8726cedeb83cf59217c9beccab397,17,男,中,普联,TL-TR861,0,0,0,260,0,否,否,256,278.0,0.0,0.0,0.0,270.0,1293.0,16.0,145.0,22.0,47.0,16.0,0.0,44.0,0.0,13.0
784,da180b8499a283f71f054890cebca86a,39,男,中,苹果,A1429,30,0,0,0,11,是,否,0,966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,54c2e580ac20219192134c9f0d2270d7,32,女,中,苹果,A1528,14,0,0,0,64,否,否,0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,22.0
786,1b17a4b0e17aa7c3654e77bd4a60cb74,55,男,低,三星,GT-I9152,0,0,0,0,7,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,286c3974067b5700b57e5d5c1c3b5164,17,男,低,CIB,MEXIKO-NAD6200CHN,0,0,0,0,1,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,e6ed4d29d924b2ec92ba8994d7aa18cf,44,女,中,苹果,A1700,144,0,0,0,26,否,否,12,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,72963abcd5afd428dfa4f1fe1aa9d9c7,36,男,低,华为,SCL-AL00,0,0,0,0,40,否,否,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,31898d748f2e3b79b7a3aefd475b387e,60,男,低,小米,2014021,72,0,0,2,74,否,否,21,101.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
791,b4e1df1dbafaef87257aee782c07d0ea,17,男,中,华为,HUAWEI Y511-U00,0,0,0,0,26,否,否,4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,1070c1b1f0fc384a600683e015c393f5,31,男,低,华为,HUAWEI MT7-TL10,0,0,0,0,16,否,否,6,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,64a9a118f4b324a2d853d4be6842dd75,53,男,高,欧珀,OPPOA201,0,0,0,0,42,否,否,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,dad33dad8b6662ae775d24c06795f7c6,35,男,低,华为,HUAWEI G610-U00,20,0,0,0,11,否,否,17,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,90.0
795,5efd2a97bf5adc5db9deca9e9c6aeaee,35,女,中,苹果,A1429,0,0,0,0,0,否,否,25,38.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
796,d4debf3633c12f8acba9058dfe9e5c49,32,男,低,苹果,A1332,0,0,0,0,4,否,否,0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,79a3672e10909c4122b3bbd585100d71,61,女,低,小米,2015811,0,0,0,0,3,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,4b53106918753580936599b60e53bddb,17,男,高,苹果,IPHONE4S(A1387),76,0,0,0,45,是,否,0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,c1c41edcb1bd30432bf405026154c8d6,37,不详,低,PEIKER,CIBECALLNAD6200CNWNC,0,0,0,0,2,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,2c2d8ce871a24d418f38283326956ad6,43,女,中,小米,2014616,50,0,0,5,36,是,否,0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,e1a0118a9da43535a7dcdb3a8429a2b8,43,男,高,苹果,A1332,14,0,0,0,150,否,否,0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
802,a8fe35a4e0bbbe1162b3f038da1bccd9,不详,不详,高,苹果,A1431,112,0,0,0,214,是,否,2,1305.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
803,ee5346d7d47cc91186481482c02eb220,20,女,低,苹果,A1586,0,0,0,0,21,否,否,733,114.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,3.0,104.0,0.0,11.0,0.0,160.0
804,aa30d690c8c15f89646c21daa16f9f5c,27,男,中,魅族,M571U,6,0,0,0,32,是,否,675,1615.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,56.0
805,587ddd1555ef0017b620a148d3b89c14,17,男,低,华为,KIW-AL10,0,0,0,0,78,否,否,14,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
806,0a501faec22125b568c5400523cb8a98,47,男,高,苹果,A1528,30,0,0,370,29,否,否,186,173.0,0.0,0.0,0.0,268.0,0.0,1.0,2.0,129.0,0.0,0.0,0.0,1.0,0.0,0.0
807,2db92e8306e932424b669a40cffd0bf7,41,男,中,三星,SM-A5100,0,0,0,0,216,是,否,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,322343e0b24f975a64b668695ab5fef1,43,男,中,苹果,A1332,82,0,0,0,83,是,否,2,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,7b97e47a40720516cda5bb89172ff181,59,女,低,华为,PE-TL10,14,0,0,0,46,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,d9dde478607eb59e8db282468433c7a8,60,男,低,苹果,A1530,12,0,0,0,35,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
