airlineCode	flightCourse	seatClass	price	flightType	goStartDate	goExpirationDate	goDepartureAirport	goArrivalAirport	goFlightNoInclude	goFlightNoExclude	goFlightCycle	priceLevel	smallestAdvancingDay	biggestAdvancingDay	earliestIssueTicketDate	latestIssueTicketDate	modifyTime	param1	Createdate
MU	FOC-WUH	Z	260	0	2016/5/19	2020/12/31	FOC	WUH			"3,4,5,7"	YZ28WHDL	27	33	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FOC-WUH	Z	260	0	2016/5/19	2020/12/31	FOC	WUH			"3,4,5,7"	YZ35WHDL	34	58	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FOC-WUH	Z	280	0	2016/5/19	2020/12/31	FOC	WUH			"3,4,5,7"	YZ28WHDH	27	33	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FOC-WUH	Z	280	0	2016/5/19	2020/12/31	FOC	WUH			"3,4,5,7"	YZ35WHDH	34	58	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FOC-WUH	Z	280	0	2016/5/19	2020/12/31	FOC	WUH			"1,2,6"	YZ35WLDH	34	58	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FOC-WUH	Z	280	0	2016/5/19	2020/12/31	FOC	WUH			"1,2,6"	YZ28WLDH	27	33	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FOC-WUH	Z	310	0	2016/5/19	2020/12/31	FOC	WUH			"1,2,6"	YZ2MWLDL	59	88	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FOC-WUH	Z	310	0	2016/5/19	2020/12/31	FOC	WUH			"1,2,6"	YZ3MWLDL	89	365	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FOC-WUH	Z	340	0	2016/5/19	2020/12/31	FOC	WUH			"3,4,5,7"	YZ2MWHDL	59	88	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FOC-WUH	Z	340	0	2016/5/19	2020/12/31	FOC	WUH			"3,4,5,7"	YZ3MWHDL	89	365	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FOC-WUH	Z	370	0	2016/5/19	2020/12/31	FOC	WUH			"3,4,5,7"	YZ3MWHDH	89	365	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FOC-WUH	Z	370	0	2016/5/19	2020/12/31	FOC	WUH			"3,4,5,7"	YZ2MWHDH	59	88	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FOC-WUH	Z	370	0	2016/5/19	2020/12/31	FOC	WUH			"1,2,6"	YZ2MWLDH	59	88	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FOC-WUH	Z	370	0	2016/5/19	2020/12/31	FOC	WUH			"1,2,6"	YZ3MWLDH	89	365	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FOC-XIY	Z	390	0	2016/5/19	2020/12/31	FOC	XIY			"1,2,6"	YZ07WLDL	6	12	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FOC-XIY	Z	430	0	2016/5/19	2020/12/31	FOC	XIY			"3,4,5,7"	YZ07WHDL	6	12	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FOC-XIY	Z	440	0	2016/5/19	2020/12/31	FOC	XIY			"1,2,6"	YZ14WLDL	13	19	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FOC-XIY	Z	470	0	2016/5/19	2020/12/31	FOC	XIY			"3,4,5,7"	YZ07WHDH	6	12	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FOC-XIY	Z	470	0	2016/5/19	2020/12/31	FOC	XIY			"1,2,6"	YZ07WLDH	6	12	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FOC-XIY	Z	480	0	2016/5/19	2020/12/31	FOC	XIY			"1,2,6"	YZ2MWLDL	59	88	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FOC-XIY	Z	490	0	2016/5/19	2020/12/31	FOC	XIY			"1,2,6"	YZ3MWLDL	89	365	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FOC-XIY	Z	490	0	2016/5/19	2020/12/31	FOC	XIY			"3,4,5,7"	YZ14WHDL	13	19	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FOC-XIY	Z	500	0	2016/5/19	2020/12/31	FOC	XIY			"1,2,6"	YZ21WLDL	20	26	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FOC-XIY	Z	520	0	2016/5/19	2020/12/31	FOC	XIY			"3,4,5,7"	YZ2MWHDL	59	88	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FOC-XIY	Z	530	0	2016/5/19	2020/12/31	FOC	XIY			"3,4,5,7"	YZ14WHDH	13	19	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FOC-XIY	Z	530	0	2016/5/19	2020/12/31	FOC	XIY			"1,2,6"	YZ14WLDH	13	19	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FOC-XIY	Z	540	0	2016/5/19	2020/12/31	FOC	XIY			"3,4,5,7"	YZ3MWHDL	89	365	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FOC-XIY	Z	550	0	2016/5/19	2020/12/31	FOC	XIY			"3,4,5,7"	YZ21WHDL	20	26	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FOC-XIY	Z	570	0	2016/5/19	2020/12/31	FOC	XIY			"3,4,5,7"	YZ2MWHDH	59	88	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FOC-XIY	Z	570	0	2016/5/19	2020/12/31	FOC	XIY			"1,2,6"	YZ2MWLDH	59	88	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FOC-XIY	Z	580	0	2016/5/19	2020/12/31	FOC	XIY			"1,2,6"	YZ28WLDL	27	33	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FOC-XIY	Z	580	0	2016/5/19	2020/12/31	FOC	XIY			"1,2,6"	YZ35WLDL	34	58	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FOC-XIY	Z	590	0	2016/5/19	2020/12/31	FOC	XIY			"1,2,6"	YZ3MWLDH	89	365	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FOC-XIY	Z	590	0	2016/5/19	2020/12/31	FOC	XIY			"3,4,5,7"	YZ3MWHDH	89	365	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FOC-XIY	Z	600	0	2016/5/19	2020/12/31	FOC	XIY			"1,2,6"	YZ21WLDH	20	26	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FOC-XIY	Z	600	0	2016/5/19	2020/12/31	FOC	XIY			"3,4,5,7"	YZ21WHDH	20	26	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FOC-XIY	Z	640	0	2016/5/19	2020/12/31	FOC	XIY			"3,4,5,7"	YZ28WHDL	27	33	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FOC-XIY	Z	640	0	2016/5/19	2020/12/31	FOC	XIY			"3,4,5,7"	YZ35WHDL	34	58	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FOC-XIY	Z	690	0	2016/5/19	2020/12/31	FOC	XIY			"1,2,6"	YZ28WLDH	27	33	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FOC-XIY	Z	690	0	2016/5/19	2020/12/31	FOC	XIY			"1,2,6"	YZ35WLDH	34	58	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FOC-XIY	Z	690	0	2016/5/19	2020/12/31	FOC	XIY			"3,4,5,7"	YZ35WHDH	34	58	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FOC-XIY	Z	690	0	2016/5/19	2020/12/31	FOC	XIY			"3,4,5,7"	YZ28WHDH	27	33	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FUG-NAY	Z	310	0	2016/5/19	2020/12/31	FUG	NAY			"1,2,6"	YZ35WLDL	34	58	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FUG-NAY	Z	310	0	2016/5/19	2020/12/31	FUG	NAY			"1,2,6"	YZ28WLDL	27	33	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FUG-NAY	Z	310	0	2016/5/19	2020/12/31	FUG	NAY			"1,2,6"	YZ14WLDL	13	19	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FUG-NAY	Z	310	0	2016/5/19	2020/12/31	FUG	NAY			"1,2,6"	YZ21WLDL	20	26	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FUG-NAY	Z	330	0	2016/5/19	2020/12/31	FUG	NAY			"1,2,6"	YZ3MWLDL	89	365	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FUG-NAY	Z	330	0	2016/5/19	2020/12/31	FUG	NAY			"1,2,6"	YZ2MWLDL	59	88	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FUG-NAY	Z	330	0	2016/5/19	2020/12/31	FUG	NAY			"1,2,6"	YZ07WLDL	6	12	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FUG-NAY	Z	340	0	2016/5/19	2020/12/31	FUG	NAY			"3,4,5,7"	YZ35WHDL	34	58	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FUG-NAY	Z	340	0	2016/5/19	2020/12/31	FUG	NAY			"3,4,5,7"	YZ14WHDL	13	19	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FUG-NAY	Z	340	0	2016/5/19	2020/12/31	FUG	NAY			"3,4,5,7"	YZ28WHDL	27	33	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FUG-NAY	Z	340	0	2016/5/19	2020/12/31	FUG	NAY			"3,4,5,7"	YZ21WHDL	20	26	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FUG-NAY	Z	360	0	2016/5/19	2020/12/31	FUG	NAY			"3,4,5,7"	YZ2MWHDL	59	88	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FUG-NAY	Z	360	0	2016/5/19	2020/12/31	FUG	NAY			"3,4,5,7"	YZ3MWHDL	89	365	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FUG-NAY	Z	360	0	2016/5/19	2020/12/31	FUG	NAY			"3,4,5,7"	YZ07WHDL	6	12	2016/5/19	2016/5/19	42:43.5	"2000/2359,0000/0830,"	45:27.7
MU	FUG-NAY	Z	370	0	2016/5/19	2020/12/31	FUG	NAY			"1,2,6"	YZ14WLDH	13	19	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FUG-NAY	Z	370	0	2016/5/19	2020/12/31	FUG	NAY			"1,2,6"	YZ28WLDH	27	33	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FUG-NAY	Z	370	0	2016/5/19	2020/12/31	FUG	NAY			"1,2,6"	YZ35WLDH	34	58	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FUG-NAY	Z	370	0	2016/5/19	2020/12/31	FUG	NAY			"1,2,6"	YZ21WLDH	20	26	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FUG-NAY	Z	370	0	2016/5/19	2020/12/31	FUG	NAY			"3,4,5,7"	YZ14WHDH	13	19	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
MU	FUG-NAY	Z	370	0	2016/5/19	2020/12/31	FUG	NAY			"3,4,5,7"	YZ35WHDH	34	58	2016/5/19	2016/5/19	42:43.5	"0831/1959,"	45:27.7
FM	XUZ-SHA	Z	340	0	2016/5/19	2020/12/31	XUZ	SHA			"1,2,6"	YZ07WLDH	6	12	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	XUZ-SHA	Z	340	0	2016/5/19	2020/12/31	XUZ	SHA			"3,4,5,7"	YZ3MWHDH	89	365	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	XUZ-SHA	Z	340	0	2016/5/19	2020/12/31	XUZ	SHA			"3,4,5,7"	YZ2MWHDH	59	88	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	XUZ-SHA	Z	340	0	2016/5/19	2020/12/31	XUZ	SHA			"3,4,5,7"	YZ07WHDH	6	12	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	XUZ-TYN	Z	300	0	2016/5/19	2020/12/31	XUZ	TYN			"1,2,6"	YZ28WLDL	27	33	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	XUZ-TYN	Z	300	0	2016/5/19	2020/12/31	XUZ	TYN			"1,2,6"	YZ21WLDL	20	26	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	XUZ-TYN	Z	300	0	2016/5/19	2020/12/31	XUZ	TYN			"1,2,6"	YZ35WLDL	34	58	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	XUZ-TYN	Z	300	0	2016/5/19	2020/12/31	XUZ	TYN			"1,2,6"	YZ14WLDL	13	19	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	XUZ-TYN	Z	320	0	2016/5/19	2020/12/31	XUZ	TYN			"1,2,6"	YZ3MWLDL	89	365	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	XUZ-TYN	Z	320	0	2016/5/19	2020/12/31	XUZ	TYN			"1,2,6"	YZ2MWLDL	59	88	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	XUZ-TYN	Z	320	0	2016/5/19	2020/12/31	XUZ	TYN			"1,2,6"	YZ07WLDL	6	12	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	XUZ-TYN	Z	330	0	2016/5/19	2020/12/31	XUZ	TYN			"3,4,5,7"	YZ21WHDL	20	26	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	XUZ-TYN	Z	330	0	2016/5/19	2020/12/31	XUZ	TYN			"3,4,5,7"	YZ14WHDL	13	19	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	XUZ-TYN	Z	330	0	2016/5/19	2020/12/31	XUZ	TYN			"3,4,5,7"	YZ35WHDL	34	58	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	XUZ-TYN	Z	330	0	2016/5/19	2020/12/31	XUZ	TYN			"3,4,5,7"	YZ28WHDL	27	33	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	XUZ-TYN	Z	350	0	2016/5/19	2020/12/31	XUZ	TYN			"3,4,5,7"	YZ2MWHDL	59	88	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	XUZ-TYN	Z	350	0	2016/5/19	2020/12/31	XUZ	TYN			"3,4,5,7"	YZ3MWHDL	89	365	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	XUZ-TYN	Z	350	0	2016/5/19	2020/12/31	XUZ	TYN			"3,4,5,7"	YZ07WHDL	6	12	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	XUZ-TYN	Z	360	0	2016/5/19	2020/12/31	XUZ	TYN			"1,2,6"	YZ35WLDH	34	58	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	XUZ-TYN	Z	360	0	2016/5/19	2020/12/31	XUZ	TYN			"1,2,6"	YZ28WLDH	27	33	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	XUZ-TYN	Z	360	0	2016/5/19	2020/12/31	XUZ	TYN			"1,2,6"	YZ21WLDH	20	26	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	XUZ-TYN	Z	360	0	2016/5/19	2020/12/31	XUZ	TYN			"1,2,6"	YZ14WLDH	13	19	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	XUZ-TYN	Z	360	0	2016/5/19	2020/12/31	XUZ	TYN			"3,4,5,7"	YZ35WHDH	34	58	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	XUZ-TYN	Z	360	0	2016/5/19	2020/12/31	XUZ	TYN			"3,4,5,7"	YZ28WHDH	27	33	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	XUZ-TYN	Z	360	0	2016/5/19	2020/12/31	XUZ	TYN			"3,4,5,7"	YZ21WHDH	20	26	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	XUZ-TYN	Z	360	0	2016/5/19	2020/12/31	XUZ	TYN			"3,4,5,7"	YZ14WHDH	13	19	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	XUZ-TYN	Z	380	0	2016/5/19	2020/12/31	XUZ	TYN			"1,2,6"	YZ3MWLDH	89	365	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	XUZ-TYN	Z	380	0	2016/5/19	2020/12/31	XUZ	TYN			"1,2,6"	YZ2MWLDH	59	88	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	XUZ-TYN	Z	380	0	2016/5/19	2020/12/31	XUZ	TYN			"1,2,6"	YZ07WLDH	6	12	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	XUZ-TYN	Z	380	0	2016/5/19	2020/12/31	XUZ	TYN			"3,4,5,7"	YZ3MWHDH	89	365	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	XUZ-TYN	Z	380	0	2016/5/19	2020/12/31	XUZ	TYN			"3,4,5,7"	YZ2MWHDH	59	88	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	XUZ-TYN	Z	380	0	2016/5/19	2020/12/31	XUZ	TYN			"3,4,5,7"	YZ07WHDH	6	12	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	YCU-PVG	Z	360	0	2016/5/19	2020/12/31	YCU	PVG			"1,2,6"	YZ14WLDL	13	19	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-PVG	Z	360	0	2016/5/19	2020/12/31	YCU	PVG			"1,2,6"	YZ21WLDL	20	26	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-PVG	Z	380	0	2016/5/19	2020/12/31	YCU	PVG			"1,2,6"	YZ07WLDL	6	12	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-PVG	Z	400	0	2016/5/19	2020/12/31	YCU	PVG			"1,2,6"	YZ35WLDL	34	58	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-PVG	Z	400	0	2016/5/19	2020/12/31	YCU	PVG			"3,4,5,7"	YZ14WHDL	13	19	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-PVG	Z	400	0	2016/5/19	2020/12/31	YCU	PVG			"3,4,5,7"	YZ21WHDL	20	26	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-PVG	Z	400	0	2016/5/19	2020/12/31	YCU	PVG			"1,2,6"	YZ28WLDL	27	33	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-PVG	Z	410	0	2016/5/19	2020/12/31	YCU	PVG			"3,4,5,7"	YZ07WHDL	6	12	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-PVG	Z	430	0	2016/5/19	2020/12/31	YCU	PVG			"1,2,6"	YZ2MWLDL	59	88	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-PVG	Z	430	0	2016/5/19	2020/12/31	YCU	PVG			"1,2,6"	YZ3MWLDL	89	365	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-PVG	Z	440	0	2016/5/19	2020/12/31	YCU	PVG			"1,2,6"	YZ21WLDH	20	26	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	YCU-PVG	Z	440	0	2016/5/19	2020/12/31	YCU	PVG			"1,2,6"	YZ14WLDH	13	19	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	YCU-PVG	Z	440	0	2016/5/19	2020/12/31	YCU	PVG			"3,4,5,7"	YZ21WHDH	20	26	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	YCU-PVG	Z	440	0	2016/5/19	2020/12/31	YCU	PVG			"3,4,5,7"	YZ14WHDH	13	19	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	YCU-PVG	Z	440	0	2016/5/19	2020/12/31	YCU	PVG			"3,4,5,7"	YZ28WHDL	27	33	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-PVG	Z	440	0	2016/5/19	2020/12/31	YCU	PVG			"3,4,5,7"	YZ35WHDL	34	58	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-PVG	Z	450	0	2016/5/19	2020/12/31	YCU	PVG			"3,4,5,7"	YZ07WHDH	6	12	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	YCU-PVG	Z	450	0	2016/5/19	2020/12/31	YCU	PVG			"1,2,6"	YZ07WLDH	6	12	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	YCU-PVG	Z	470	0	2016/5/19	2020/12/31	YCU	PVG			"3,4,5,7"	YZ3MWHDL	89	365	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-PVG	Z	470	0	2016/5/19	2020/12/31	YCU	PVG			"3,4,5,7"	YZ2MWHDL	59	88	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-PVG	Z	480	0	2016/5/19	2020/12/31	YCU	PVG			"3,4,5,7"	YZ28WHDH	27	33	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	YCU-PVG	Z	480	0	2016/5/19	2020/12/31	YCU	PVG			"3,4,5,7"	YZ35WHDH	34	58	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	YCU-PVG	Z	480	0	2016/5/19	2020/12/31	YCU	PVG			"1,2,6"	YZ28WLDH	27	33	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	YCU-PVG	Z	480	0	2016/5/19	2020/12/31	YCU	PVG			"1,2,6"	YZ35WLDH	34	58	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	YCU-PVG	Z	510	0	2016/5/19	2020/12/31	YCU	PVG			"3,4,5,7"	YZ2MWHDH	59	88	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	YCU-PVG	Z	510	0	2016/5/19	2020/12/31	YCU	PVG			"3,4,5,7"	YZ3MWHDH	89	365	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	YCU-PVG	Z	510	0	2016/5/19	2020/12/31	YCU	PVG			"1,2,6"	YZ2MWLDH	59	88	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	YCU-PVG	Z	510	0	2016/5/19	2020/12/31	YCU	PVG			"1,2,6"	YZ3MWLDH	89	365	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
FM	YCU-SHA	Z	440	0	2016/5/19	2020/12/31	YCU	SHA			"1,2,6"	YZ28WLDL	27	33	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-SHA	Z	440	0	2016/5/19	2020/12/31	YCU	SHA			"1,2,6"	YZ21WLDL	20	26	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-SHA	Z	440	0	2016/5/19	2020/12/31	YCU	SHA			"1,2,6"	YZ35WLDL	34	58	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-SHA	Z	440	0	2016/5/19	2020/12/31	YCU	SHA			"1,2,6"	YZ14WLDL	13	19	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-SHA	Z	470	0	2016/5/19	2020/12/31	YCU	SHA			"1,2,6"	YZ2MWLDL	59	88	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-SHA	Z	470	0	2016/5/19	2020/12/31	YCU	SHA			"1,2,6"	YZ3MWLDL	89	365	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-SHA	Z	470	0	2016/5/19	2020/12/31	YCU	SHA			"1,2,6"	YZ07WLDL	6	12	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-SHA	Z	490	0	2016/5/19	2020/12/31	YCU	SHA			"3,4,5,7"	YZ28WHDL	27	33	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-SHA	Z	490	0	2016/5/19	2020/12/31	YCU	SHA			"3,4,5,7"	YZ21WHDL	20	26	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-SHA	Z	490	0	2016/5/19	2020/12/31	YCU	SHA			"3,4,5,7"	YZ14WHDL	13	19	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-SHA	Z	490	0	2016/5/19	2020/12/31	YCU	SHA			"3,4,5,7"	YZ35WHDL	34	58	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-SHA	Z	520	0	2016/5/19	2020/12/31	YCU	SHA			"3,4,5,7"	YZ07WHDL	6	12	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-SHA	Z	520	0	2016/5/19	2020/12/31	YCU	SHA			"3,4,5,7"	YZ3MWHDL	89	365	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-SHA	Z	520	0	2016/5/19	2020/12/31	YCU	SHA			"3,4,5,7"	YZ2MWHDL	59	88	2016/5/19	2016/5/19	42:18.0	"2000/2359,0000/0830,"	45:27.7
FM	YCU-SHA	Z	530	0	2016/5/19	2020/12/31	YCU	SHA			"1,2,6"	YZ35WLDH	34	58	2016/5/19	2016/5/19	42:18.0	"0831/1959,"	45:27.7
