status	printstatus	flightPort	airlinecardno	segmentcount	segments	fare	airportfee	oilfee	flightdate	ticketnote	ticketDate	office	pnr	system	updateDate
LIFT/BOARDED		TYN/FOC   	FU	1	FU6586/TYN/FOC//E/2016-07-02///LIFT/BOARDED	680	50	0	2016/7/2		2016/6/5	FOC023		bipiao	25:21.7
LIFT/BOARDED		SYX/PEK   	HU	1	HU7280/SYX/PEK//X/2016-07-02///LIFT/BOARDED	1270	50	0	2016/7/2		2016/4/18	HKK710		bipiao	25:46.9
LIFT/BOARDED		CSX/KWE   	FU	1	FU6579/CSX/KWE//X/2016-07-02///LIFT/BOARDED	390	50	0	2016/7/2		2016/6/3	FOC030		bipiao	25:21.7
LIFT/BOARDED		KMG/NKG   	KY	1	KY8203/KMG/NKG//J/2016-07-02///LIFT/BOARDED	760	50	0	2016/7/2		2016/6/5	SZX200		bipiao	25:31.8
LIFT/BOARDED		SZX/YCU   	ZH	1	ZH9839/SZX/YCU//V/2016-07-02///LIFT/BOARDED	790	50	0	2016/7/2		2016/6/1	SZH317		bipiao	25:31.7
LIFT/BOARDED		NKG/CKG   	ZH	1	ZH9368/NKG/CKG//V/2016-07-02///LIFT/BOARDED	730	50	0	2016/7/2		2016/6/1	SZH317		bipiao	25:31.8
LIFT/BOARDED		HUZ/CKG   	KY	1	KY8304/HUZ/CKG//S/2016-07-02///LIFT/BOARDED	560	50	0	2016/7/2		2016/6/2	SZX666		bipiao	25:31.8
LIFT/BOARDED		TAO/NGB   	HU	1	HU7722/TAO/NGB//Y/2016-07-02///LIFT/BOARDED	430	0	0	2016/7/2		2016/5/5	KMG342		bipiao	25:44.6
LIFT/BOARDED		TYN/TAO   	SC	1	SC4612/TYN/TAO//Y/2016-07-02///LIFT/BOARDED	500	0	0	2016/7/2		2016/6/7	PEK099		bipiao	51:18.0
LIFT/BOARDED		FOC/NKG   	PN	1	PN6324/FOC/NKG//X/2016-07-02///LIFT/BOARDED	310	50	0	2016/7/2		2016/5/16			bipiao	51:14.9
LIFT/BOARDED		TSN/XIY   	GS	1	GS7640/TSN/XIY//X/2016-07-02///LIFT/BOARDED	470	50	0	2016/7/2		2016/6/8	TSN319		bipiao	51:18.1
LIFT/BOARDED		CGQ/HGH   	GJ	1	GJ8784/CGQ/HGH//Z/2016-07-02///LIFT/BOARDED	770	50	0	2016/7/2		2016/6/8	SZX637		bipiao	51:16.0
LIFT/BOARDED		YTY/SZX   	ZH	1	ZH9850/YTY/SZX//W/2016-07-02///LIFT/BOARDED	150	0	0	2016/7/2		2016/6/8	SZH317		bipiao	51:18.4
LIFT/BOARDED		HGH/XIY   	GJ	1	GJ8863/HGH/XIY//U/2016-07-02///LIFT/BOARDED	580	50	0	2016/7/2		2016/6/8	HGH068		bipiao	51:16.9
LIFT/BOARDED		CSX/NKG   	EU	1	EU2754/CSX/NKG//R/2016-07-02///LIFT/BOARDED	360	0	0	2016/7/2		2016/6/8	NKG166		bipiao	51:16.9
LIFT/BOARDED		FOC/KMG   	FU	1	FU6509/FOC/KMG//X/2016-07-02///LIFT/BOARDED	1040	50	0	2016/7/2		2016/6/8	FOC023		bipiao	51:16.9
LIFT/BOARDED		NAY/CTU   	KN	1	KN5215/NAY/CTU//R/2016-07-02///LIFT/BOARDED	848	50	0	2016/7/2		2016/6/6	NAY006		bipiao	51:17.6
LIFT/BOARDED		CTU/NAY   	KN	1	KN5218/CTU/NAY//S/2016-07-02///LIFT/BOARDED	722	50	0	2016/7/2		2016/6/8	NAY006		bipiao	51:25.0
LIFT/BOARDED		DLC/NAY   	KN	1	KN5516/DLC/NAY//R/2016-07-02///LIFT/BOARDED	360	50	0	2016/7/2		2016/6/8	NAY009		bipiao	51:19.0
LIFT/BOARDED		DLC/NAY   	KN	1	KN5516/DLC/NAY//R/2016-07-02///LIFT/BOARDED	360	50	0	2016/7/2		2016/6/8	NAY009		bipiao	51:18.6
LIFT/BOARDED		CKG/TYN   	HU	1	HU7042/CKG/TYN//Q/2016-07-02///LIFT/BOARDED	720	50	0	2016/7/2		2016/6/7	HKK710		bipiao	51:30.1
LIFT/BOARDED		KHN/HAK   	ZH	1	ZH9433/KHN/HAK//V/2016-07-02///LIFT/BOARDED	760	50	0	2016/7/2		2016/6/2	CAN330		bipiao	51:32.2
LIFT/BOARDED		XIY/TXN   	JD	1	JD5105/XIY/TXN//Y/2016-07-02///LIFT/BOARDED	1260	50	0	2016/7/2		2016/5/8	XIY210		bipiao	51:34.8
LIFT/BOARDED		ZHA/XIY   	JD	1	JD418/ZHA/XIY//E/2016-07-02///LIFT/BOARDED	680	50	0	2016/7/2		2016/6/8			bipiao	51:47.4
LIFT/BOARDED		NAY/CTU   	KN	1	KN5215/NAY/CTU//R/2016-07-02///LIFT/BOARDED	831	50	0	2016/7/2		2016/6/8	NAY006		bipiao	51:25.6
REFUNDED		TSN/KWE   	GS	1	GS7901/TSN/KWE//Q/2016-07-02///REFUNDED	1010	50	0	2016/7/2		2016/6/8	HKK710		bipiao	51:52.4
LIFT/BOARDED		CSX/NKG   	EU	1	EU2754/CSX/NKG//R/2016-07-02///LIFT/BOARDED	360	50	0	2016/7/2		2016/6/8	NKG166		bipiao	51:52.4
LIFT/BOARDED		FOC/KWE   	FU	1	FU6579/FOC/KWE//X/2016-07-02///LIFT/BOARDED	740	50	0	2016/7/2		2016/6/8	FOC030		bipiao	51:52.4
LIFT/BOARDED		CSX/NKG   	EU	1	EU2754/CSX/NKG//R/2016-07-02///LIFT/BOARDED	360	0	0	2016/7/2		2016/6/8	NKG166		bipiao	51:52.4
LIFT/BOARDED		TYN/DLC   	EU	1	EU2269/TYN/DLC//L/2016-07-02///LIFT/BOARDED	620	50	0	2016/7/2		2016/5/8	CTU004		bipiao	51:41.9
LIFT/BOARDED		YIH/FOC   	FU	1	FU6582/YIH/FOC//Y/2016-07-02///LIFT/BOARDED	570	0	0	2016/7/2		2016/6/8	SZV122		bipiao	51:30.5
LIFT/BOARDED		HGH/XIY   	GJ	1	GJ8863/HGH/XIY//U/2016-07-02///LIFT/BOARDED	580	50	0	2016/7/2		2016/6/8	HGH068		bipiao	51:57.5
LIFT/BOARDED		NKG/CKG   	ZH	1	ZH9368/NKG/CKG//W/2016-07-02///LIFT/BOARDED	680	50	0	2016/7/2		2016/6/1	SZH314		bipiao	51:21.7
LIFT/BOARDED		PEK/SYX   	3U	1	3U8402/PEK/SYX//A/2016-07-02///LIFT/BOARDED	1010	50	0	2016/7/2		2016/6/8	SCH115		bipiao	51:57.5
LIFT/BOARDED		NGB/DLC   	HU	1	HU7717/NGB/DLC//U/2016-07-02///LIFT/BOARDED	550	50	0	2016/7/2		2016/6/8	HAK969		bipiao	51:42.3
LIFT/BOARDED		TGO/NAY   	KN	1	KN2918/TGO/NAY//V/2016-07-02///LIFT/BOARDED	308	50	0	2016/7/2		2016/6/8	NAY006		bipiao	51:57.5
LIFT/BOARDED		NTG/SYX   	BK	1	BK3035/NTG/SYX//U/2016-07-02///LIFT/BOARDED	900	50	0	2016/7/2		2016/6/2	OKY888		bipiao	51:32.2
LIFT/BOARDED		SYX/CKG   	3U	1	3U8716/SYX/CKG//K/2016-07-02///LIFT/BOARDED	540	50	0	2016/7/2		2016/5/31	NKG166		bipiao	51:35.1
LIFT/BOARDED		XIY/HGH   	HU	1	HU7861/XIY/HGH//E/2016-07-02///LIFT/BOARDED	510	50	0	2016/7/2		2016/6/6	HAK969		bipiao	51:52.4
LIFT/BOARDED		SZX/CKG   	ZH	1	ZH9855/SZX/CKG//V/2016-07-02///LIFT/BOARDED	760	50	0	2016/7/2		2016/6/6	SZH888		bipiao	51:57.5
LIFT/BOARDED		ZHA/XIY   	JD	1	JD418/ZHA/XIY//E/2016-07-02///LIFT/BOARDED	680	50	0	2016/7/2		2016/6/8			bipiao	51:53.9
USED/FLOWN		HGH/KWE   	JD	1	JD5689/HGH/KWE//E/2016-07-01///USED/FLOWN	620	50	0	2016/7/1		2016/6/6	XIY210		bipiao	52:00.0
USED/FLOWN		SYX/PVG   	Y8	1	Y87502/SYX/PVG//M/2016-07-01///USED/FLOWN	1270	50	0	2016/7/1		2016/6/7	HAK148		bipiao	52:00.0
USED/FLOWN		TNA/SZX   	PN	1	PN6334/TNA/SZX//X/2016-07-01///USED/FLOWN	670	50	0	2016/7/1		2016/6/8	CKG107		bipiao	52:00.0
USED/FLOWN		JJN/KMG   	ZH	1	ZH9209/JJN/KMG//Y/2016-07-01///USED/FLOWN	900	0	0	2016/7/1		2016/6/5	RLINES		bipiao	52:00.0
USED/FLOWN		TSN/NNG   	GX	1	GX8854/TSN/NNG//E/2016-07-01///USED/FLOWN	820	50	0	2016/7/1		2016/6/8	NNG602		bipiao	52:00.0
USED/FLOWN		SYX/PVG   	Y8	1	Y87502/SYX/PVG//M/2016-07-01///USED/FLOWN	1270	50	0	2016/7/1		2016/6/7	HAK148		bipiao	52:00.0
USED/FLOWN		CGO/TAO   	PN	1	PN6261/CGO/TAO//R/2016-07-01///USED/FLOWN	460	50	0	2016/7/1		2016/6/8	CKG107		bipiao	52:00.0
USED/FLOWN		TSN/NNG   	GX	1	GX8854/TSN/NNG//E/2016-07-01///USED/FLOWN	820	50	0	2016/7/1		2016/6/8	NNG602		bipiao	52:00.0
USED/FLOWN		NNG/XIY   	GX	1	GX8811/NNG/XIY//E/2016-07-01///USED/FLOWN	720	0	0	2016/7/1		2016/6/4	SZX638		bipiao	52:00.0
USED/FLOWN		SZX/KMG   	KY	1	KY8220/SZX/KMG//W/2016-07-01///USED/FLOWN	770	50	0	2016/7/1		2016/6/8	SZX666		bipiao	52:00.0
USED/FLOWN		HET/XIL   	GS	1	GS6613/HET/XIL//T/2016-07-01///USED/FLOWN	250	50	0	2016/7/1		2016/6/8	TSN319		bipiao	52:00.1
USED/FLOWN		HFE/ZUH   	GX	1	GX8818/HFE/ZUH//Q/2016-07-01///USED/FLOWN	770	50	0	2016/7/1		2016/6/8	NNG602		bipiao	52:02.9
USED/FLOWN		KMG/NKG   	KY	1	KY8291/KMG/NKG//E/2016-07-01///USED/FLOWN	860	0	0	2016/7/1		2016/6/8	SZX777		bipiao	52:02.9
USED/FLOWN		KMG/NKG   	KY	1	KY8291/KMG/NKG//J/2016-07-01///USED/FLOWN	760	50	0	2016/7/1		2016/6/8	SZX666		bipiao	52:03.0
USED/FLOWN		CKG/NNG   	ZH	1	ZH9544/CKG/NNG//W/2016-07-01///USED/FLOWN	440	50	0	2016/7/1		2016/6/6	SZH888		bipiao	52:03.0
USED/FLOWN		SZX/CKG   	3U	1	3U8788/SZX/CKG//E/2016-07-01///USED/FLOWN	650	50	0	2016/7/1		2016/6/5	SCH115		bipiao	52:03.0
USED/FLOWN		TCZ/KMG   	8L	1	8L9852/TCZ/KMG//D/2016-07-01///USED/FLOWN	430	50	0	2016/7/1		2016/6/8	LKE305		bipiao	52:03.0
USED/FLOWN		KHN/SHE   	ZH	1	ZH9466/KHN/SHE//V/2016-07-01///USED/FLOWN	920	50	0	2016/7/1		2016/6/8	SZH888		bipiao	52:03.0
USED/FLOWN		URC/HGH   	HU	1	HU7829/URC/HGH//E/2016-07-01///USED/FLOWN	1310	50	0	2016/7/1		2016/6/8	HKK710		bipiao	52:03.0
USED/FLOWN		TAO/SHE   	MF	1	MF8029/TAO/SHE//M/2016-07-01///USED/FLOWN	640	50	0	2016/7/1		2016/6/7	XMN021		bipiao	52:03.0
USED/FLOWN		XMN/KMG   	KY	1	KY8216/XMN/KMG//E/2016-07-01///USED/FLOWN	790	50	0	2016/7/1		2016/6/5	SZX637		bipiao	52:03.0
USED/FLOWN		TSN/SZX   	BK	1	BK2859/TSN/SZX//D/2016-07-01///USED/FLOWN	690	50	0	2016/7/1		2016/6/6	OKY888		bipiao	52:03.1
USED/FLOWN		KOW/CTU   	3U	1	3U8938/KOW/CTU//T/2016-07-01///USED/FLOWN	1380	50	0	2016/7/1		2016/6/6	SCH115		bipiao	52:03.2
USED/FLOWN		HAK/KHN   	GX	1	GX8895/HAK/KHN//E/2016-07-01///USED/FLOWN	500	50	0	2016/7/1		2016/6/20	NNG602		bipiao	52:16.0
USED/FLOWN		NKG/SJW   	JD	1	JD5275/NKG/SJW//X/2016-07-01///USED/FLOWN	480	50	0	2016/7/1		2016/6/6	CKG118		bipiao	52:04.5
USED/FLOWN		XMN/DLC   	MF	1	MF832/XMN/DLC//Q/2016-07-01///USED/FLOWN	1130	50	0	2016/7/1		2016/6/3	XMN042		bipiao	52:04.5
USED/FLOWN		CKG/TYN   	PN	1	PN6257/CKG/TYN//Q/2016-07-01///USED/FLOWN	540	50	0	2016/7/1		2016/6/6			bipiao	52:04.5
USED/FLOWN		SYX/PVG   	Y8	1	Y87502/SYX/PVG//M/2016-07-01///USED/FLOWN	1270	50	0	2016/7/1		2016/6/7	HAK148		bipiao	52:04.5
USED/FLOWN		HAK/SZX   	HU	1	HU7019/HAK/SZX//X/2016-07-01///USED/FLOWN	350	50	0	2016/7/1		2016/6/5	SZV118		bipiao	52:04.5
USED/FLOWN		NAY/BAV   	KN	1	KN2905/NAY/BAV//Z/2016-07-01///USED/FLOWN	120	50	0	2016/7/1		2016/6/7	NAY006		bipiao	52:04.5
USED/FLOWN		CIH/PVG   	HO	1	HO1140/CIH/PVG//W/2016-07-01///USED/FLOWN	530	50	0	2016/7/1		2016/6/8	KWE108		bipiao	52:04.5
USED/FLOWN		XMN/KMG   	KY	1	KY8216/XMN/KMG//E/2016-07-01///USED/FLOWN	790	50	0	2016/7/1		2016/6/8	SZX666		bipiao	52:05.6
USED/FLOWN		SYX/SHA   	HO	1	HO1128/SYX/SHA//Y/2016-07-01///USED/FLOWN	1000	0	0	2016/7/1		2016/6/8			bipiao	52:05.6
LIFT/BOARDED		HUZ/CKG   	KY	1	KY8304/HUZ/CKG//S/2016-07-02///LIFT/BOARDED	560	50	0	2016/7/2		2016/6/2	SZX666		bipiao	25:31.8
LIFT/BOARDED		PEK/HLD   	CN	1	CN7101/PEK/HLD//Y/2016-07-02///LIFT/BOARDED	1360	50	0	2016/7/2		2016/5/5	HAK969		bipiao	25:44.8
LIFT/BOARDED		CKG/KMG   	DR	1	DR6532/CKG/KMG//K/2016-07-02///LIFT/BOARDED	590	50	0	2016/7/2		2016/6/7	LUM555		bipiao	58:05.8
LIFT/BOARDED		CKG/KMG   	DR	1	DR6532/CKG/KMG//K/2016-07-02///LIFT/BOARDED	590	50	0	2016/7/2		2016/6/7	LUM555		bipiao	58:12.9
USED/FLOWN		TAO/CGQ   	SC	1	SC4955/TAO/CGQ//A/2016-07-01///USED/FLOWN	1220	50	0	2016/7/1		2016/6/22	PEK099		bipiao	58:14.3
USED/FLOWN		WNZ/SZX   	SC	1	SC4731/WNZ/SZX//Y/2016-07-01///USED/FLOWN	1050	50	0	2016/7/1		2016/6/30	PEK099		bipiao	58:14.4
USED/FLOWN		SZX/DLC   	ZH	1	ZH9829/SZX/DLC//Q/2016-07-01///USED/FLOWN	1570	50	0	2016/7/1		2016/6/30	SZH314		bipiao	58:14.4
USED/FLOWN		XMN/XIY   	MF	1	MF8247/XMN/XIY//I/2016-07-01///USED/FLOWN	2460	50	0	2016/7/1		2016/6/28	XMN030		bipiao	58:14.5
USED/FLOWN		SZX/DLC   	ZH	1	ZH9829/SZX/DLC//Q/2016-07-01///USED/FLOWN	1570	50	0	2016/7/1		2016/6/30	SZH314		bipiao	58:14.6
USED/FLOWN		XMN/XIY   	MF	1	MF8247/XMN/XIY//T/2016-07-01///USED/FLOWN	760	50	0	2016/7/1		2016/6/30	XMN042		bipiao	58:14.8
USED/FLOWN		NKG/DLC   	MF	1	MF8035/NKG/DLC//K/2016-07-01///USED/FLOWN	700	50	0	2016/7/1		2016/6/30	PEK542		bipiao	58:14.8
USED/FLOWN		XMN/XIY   	MF	1	MF8247/XMN/XIY//T/2016-07-01///USED/FLOWN	760	50	0	2016/7/1		2016/6/30	XMN042		bipiao	58:14.9
USED/FLOWN		NKG/DLC   	MF	1	MF8035/NKG/DLC//M/2016-07-01///USED/FLOWN	800	50	0	2016/7/1		2016/6/30	XMN042		bipiao	58:14.9
USED/FLOWN		NKG/CSX   	EU	1	EU2753/NKG/CSX//R/2016-07-01///USED/FLOWN	360	50	0	2016/7/1		2016/6/1	CTU004		bipiao	58:15.5
USED/FLOWN		NKG/CSX   	EU	1	EU2753/NKG/CSX//R/2016-07-01///USED/FLOWN	360	50	0	2016/7/1		2016/6/1	CTU004		bipiao	58:15.6
USED/FLOWN		NKG/CSX   	EU	1	EU2753/NKG/CSX//L/2016-07-01///USED/FLOWN	530	50	0	2016/7/1		2016/6/1	CTU004		bipiao	58:15.7
USED/FLOWN		NKG/CSX   	EU	1	EU2753/NKG/CSX//R/2016-07-01///USED/FLOWN	360	50	0	2016/7/1		2016/6/1	CTU004		bipiao	58:15.9
USED/FLOWN		NKG/CSX   	EU	1	EU2753/NKG/CSX//L/2016-07-01///USED/FLOWN	530	50	0	2016/7/1		2016/6/1	CTU004		bipiao	58:16.1
USED/FLOWN		NKG/CSX   	EU	1	EU2753/NKG/CSX//L/2016-07-01///USED/FLOWN	530	50	0	2016/7/1		2016/6/1	CTU004		bipiao	58:16.4
USED/FLOWN		NKG/CSX   	EU	1	EU2753/NKG/CSX//L/2016-07-01///USED/FLOWN	530	50	0	2016/7/1		2016/6/1	CTU004		bipiao	58:16.4
USED/FLOWN		SZX/CKG   	3U	1	3U8782/SZX/CKG//H/2016-07-01///USED/FLOWN	1070	50	0	2016/7/1		2016/6/30	SCH777		bipiao	59:46.8
USED/FLOWN		SZX/CKG   	3U	1	3U8782/SZX/CKG//H/2016-07-01///USED/FLOWN	1070	50	0	2016/7/1		2016/6/30	SCH777		bipiao	59:46.8
USED/FLOWN		SZX/CKG   	3U	1	3U8782/SZX/CKG//H/2016-07-01///USED/FLOWN	1070	50	0	2016/7/1		2016/6/30	SCH777		bipiao	59:46.8
USED/FLOWN		SZX/CKG   	3U	1	3U8782/SZX/CKG//H/2016-07-01///USED/FLOWN	1070	50	0	2016/7/1		2016/6/30	SCH777		bipiao	59:46.9
USED/FLOWN		SZX/CKG   	3U	1	3U8782/SZX/CKG//H/2016-07-01///USED/FLOWN	1070	50	0	2016/7/1		2016/6/30	SCH777		bipiao	59:46.9
USED/FLOWN		SZX/CKG   	3U	1	3U8782/SZX/CKG//H/2016-07-01///USED/FLOWN	1070	50	0	2016/7/1		2016/6/30	SCH777		bipiao	59:46.9
USED/FLOWN		SZX/CKG   	3U	1	3U8782/SZX/CKG//H/2016-07-01///USED/FLOWN	1070	50	0	2016/7/1		2016/6/30	SCH777		bipiao	59:47.1
USED/FLOWN		HFE/HRB   	HU	1	HU7673/HFE/HRB//U/2016-07-01///USED/FLOWN	810	50	0	2016/7/1		2016/6/22	NULL		bipiao	59:47.2
USED/FLOWN		HFE/HRB   	HU	1	HU7673/HFE/HRB//U/2016-07-01///USED/FLOWN	810	50	0	2016/7/1		2016/6/22	NULL		bipiao	59:47.3
USED/FLOWN		HFE/HRB   	HU	1	HU7673/HFE/HRB//U/2016-07-01///USED/FLOWN	810	50	0	2016/7/1		2016/6/22	NULL		bipiao	59:47.4
USED/FLOWN		HFE/HRB   	HU	1	HU7673/HFE/HRB//U/2016-07-01///USED/FLOWN	810	50	0	2016/7/1		2016/6/22	NULL		bipiao	59:47.4
USED/FLOWN		HRB/YNT   	QW	1	QW9812/HRB/YNT//G/2016-07-01///USED/FLOWN	630	50	0	2016/7/1		2016/6/30	TAO104		bipiao	59:47.6
USED/FLOWN		HRB/YNT   	QW	1	QW9812/HRB/YNT//G/2016-07-01///USED/FLOWN	630	50	0	2016/7/1		2016/6/30	TAO104		bipiao	59:47.7
USED/FLOWN		XIY/URC   	GS	1	GS7498/XIY/URC//X/2016-07-02///USED/FLOWN	990	50	0	2016/7/2		2016/6/21	TSN319		bipiao	00:05.3
USED/FLOWN		NKG/XMN   	SC	1	SC4704/NKG/XMN//V/2016-07-02///USED/FLOWN	500	50	0	2016/7/2		2016/6/21	SDH999		bipiao	00:05.3
LIFT/BOARDED		HAK/CGO   	ZH	1	ZH9438/HAK/CGO//E/2016-07-02///LIFT/BOARDED	680	0	0	2016/7/2		2016/5/31	SZH317		bipiao	59:59.5
LIFT/BOARDED		HAK/CGO   	ZH	1	ZH9438/HAK/CGO//E/2016-07-02///LIFT/BOARDED	680	0	0	2016/7/2		2016/5/31	SZH317		bipiao	59:59.5
LIFT/BOARDED		PEK/SZX   	ZH	1	ZH9802/PEK/SZX//Y/2016-07-02///LIFT/BOARDED	1040	0	0	2016/7/2		2016/5/31	SZH317		bipiao	59:59.5
LIFT/BOARDED		HAK/CGO   	ZH	1	ZH9438/HAK/CGO//E/2016-07-02///LIFT/BOARDED	680	50	0	2016/7/2		2016/5/31	SZH317		bipiao	59:59.5
LIFT/BOARDED		HAK/CGO   	ZH	1	ZH9438/HAK/CGO//E/2016-07-02///LIFT/BOARDED	680	50	0	2016/7/2		2016/5/31	SZH317		bipiao	59:59.5
LIFT/BOARDED		TSN/CTU   	GS	1	GS7887/TSN/CTU//Q/2016-07-02///LIFT/BOARDED	860	50	0	2016/7/2		2016/5/30	TSN319		bipiao	59:59.5
USED/FLOWN		NAY/IQN   	KN	1	KN5605/NAY/IQN//H/2016-07-02///USED/FLOWN	780	50	0	2016/7/2		2016/6/21	NAY006		bipiao	00:03.3
LIFT/BOARDED		LZY/CKG   	TV	1	TV9836/LZY/CKG//Y/2016-07-02///LIFT/BOARDED	1740	50	0	2016/7/2		2016/6/4	LXA777		bipiao	00:06.6
USED/FLOWN		SZX/CTU   	3U	1	3U8704/SZX/CTU//L/2016-07-02///USED/FLOWN	850	50	0	2016/7/2		2016/6/21	SCH115		bipiao	00:20.6
LIFT/BOARDED		LZY/CKG   	TV	1	TV9836/LZY/CKG//Y/2016-07-02///LIFT/BOARDED	1740	50	0	2016/7/2		2016/6/4	LXA777		bipiao	00:06.6
LIFT/BOARDED		LZY/CKG   	TV	1	TV9836/LZY/CKG//Y/2016-07-02///LIFT/BOARDED	1740	50	0	2016/7/2		2016/6/4	LXA777		bipiao	00:13.8
LIFT/BOARDED		HGH/JHG   	GJ	1	GJ8879/HGH/JHG//Q/2016-07-02///LIFT/BOARDED	1320	50	0	2016/7/2		2016/5/30	HGH068		bipiao	00:13.8
LIFT/BOARDED		HGH/JHG   	GJ	1	GJ8879/HGH/JHG//Y/2016-07-02///LIFT/BOARDED	1100	0	0	2016/7/2		2016/5/30	HGH068		bipiao	00:13.9
USED/FLOWN		BPL/URC   	GS	1	GS7506/BPL/URC//E/2016-07-02///USED/FLOWN	530	50	0	2016/7/2		2016/6/20	TSN319		bipiao	00:27.3
LIFT/BOARDED		YBP/LXA   	TV	1	TV9828/YBP/LXA//L/2016-07-02///LIFT/BOARDED	1270	50	0	2016/7/2		2016/6/4	LXA777		bipiao	00:14.0
LIFT/BOARDED		YBP/LXA   	TV	1	TV9828/YBP/LXA//L/2016-07-02///LIFT/BOARDED	1270	50	0	2016/7/2		2016/6/4	LXA777		bipiao	00:14.0
USED/FLOWN		TYN/SHE   	BK	1	BK2993/TYN/SHE//Y/2016-07-02///USED/FLOWN	550	0	0	2016/7/2		2016/6/20	SZV122		bipiao	00:14.9
LIFT/BOARDED		FOC/CKG   	MF	1	MF8445/FOC/CKG//V/2016-07-02///LIFT/BOARDED	810	50	0	2016/7/2		2016/6/7	XMN050		bipiao	00:20.8
USED/FLOWN		CSX/FOC   	3U	1	3U8997/CSX/FOC//L/2016-07-01///USED/FLOWN	500	50	0	2016/7/1		2016/6/30	SCH777		bipiao	56:13.4
USED/FLOWN		CSX/FOC   	3U	1	3U8997/CSX/FOC//L/2016-07-01///USED/FLOWN	500	50	0	2016/7/1		2016/6/30	SCH777		bipiao	56:13.5
USED/FLOWN		CSX/FOC   	3U	1	3U8997/CSX/FOC//L/2016-07-01///USED/FLOWN	500	50	0	2016/7/1		2016/6/30	SCH777		bipiao	56:13.5
USED/FLOWN		CSX/FOC   	3U	1	3U8997/CSX/FOC//L/2016-07-01///USED/FLOWN	500	50	0	2016/7/1		2016/6/30	SCH777		bipiao	56:13.7
USED/FLOWN		PEK/KWL   	CN	1	CN7215/PEK/KWL//Q/2016-07-01///USED/FLOWN	1010	50	0	2016/7/1		2016/6/27	NULL		bipiao	56:13.8
USED/FLOWN		PEK/KWL   	CN	1	CN7215/PEK/KWL//Q/2016-07-01///USED/FLOWN	1010	50	0	2016/7/1		2016/6/27	NULL		bipiao	56:13.8
LIFT/BOARDED		KMG/XIY   	KY	1	KY8237/KMG/XIY//E/2016-07-02///LIFT/BOARDED	620	50	0	2016/7/2		2016/6/1	SZX666		bipiao	25:31.8
LIFT/BOARDED		XIY/SZX   	ZH	1	ZH9244/XIY/SZX//Y/2016-07-02///LIFT/BOARDED	820	0	0	2016/7/2		2016/6/2	SZH317		bipiao	25:47.0
LIFT/BOARDED		PEK/HLD   	CN	1	CN7101/PEK/HLD//Y/2016-07-02///LIFT/BOARDED	1360	50	0	2016/7/2		2016/5/5	HAK969		bipiao	25:46.9
LIFT/BOARDED		TAO/CAN   	ZH	1	ZH9694/TAO/CAN//E/2016-07-02///LIFT/BOARDED	660	50	0	2016/7/2		2016/6/2	SZH317		bipiao	25:47.0
LIFT/BOARDED		TAO/CAN   	ZH	1	ZH9694/TAO/CAN//E/2016-07-02///LIFT/BOARDED	660	0	0	2016/7/2		2016/6/2	SZH317		bipiao	25:47.0
LIFT/BOARDED		NGO/PVG   	HO	1	HO1388/NGO/PVG//K/2016-07-02///LIFT/BOARDED	1160	90	153	2016/7/2		2016/4/11	DKH888		bipiao	25:41.5
LIFT/BOARDED		SYX/PEK   	HU	1	HU7280/SYX/PEK//X/2016-07-02///LIFT/BOARDED	1270	50	0	2016/7/2		2016/4/18	HKK710		bipiao	25:48.7
LIFT/BOARDED		SJW/XIY   	NS	1	NS3283/SJW/XIY//Y/2016-07-02///LIFT/BOARDED	800	50	0	2016/7/2		2016/6/1	SJW116		bipiao	25:51.2
LIFT/BOARDED		NAY/CTU   	KN	1	KN5217/NAY/CTU//V/2016-07-02///LIFT/BOARDED	680	50	0	2016/7/2		2016/6/2	NAY009		bipiao	25:51.2
LIFT/BOARDED		LHW/NAY   	KN	1	KN5606/LHW/NAY//Z/2016-07-02///LIFT/BOARDED	278	50	0	2016/7/2		2016/4/21	NAY006		bipiao	25:44.9
LIFT/BOARDED		KMG/JHG   	KY	1	KY8207/KMG/JHG//E/2016-07-02///LIFT/BOARDED	510	50	0	2016/7/2		2016/6/5	SZX200		bipiao	26:02.2
LIFT/BOARDED		KMG/JHG   	KY	1	KY8207/KMG/JHG//E/2016-07-02///LIFT/BOARDED	510	50	0	2016/7/2		2016/6/5	SZX200		bipiao	26:02.2
LIFT/BOARDED		XMN/KMG   	MF	1	MF8405/XMN/KMG//V/2016-07-02///LIFT/BOARDED	990	50	0	2016/7/2		2016/4/23	XMN030		bipiao	25:53.0
LIFT/BOARDED		HGH/TYN   	MF	1	MF8153/HGH/TYN//V/2016-07-02///LIFT/BOARDED	580	50	0	2016/7/2		2016/4/24	XMN042		bipiao	25:54.6
LIFT/BOARDED		SZX/CTU   	HU	1	HU7751/SZX/CTU//Q/2016-07-02///LIFT/BOARDED	890	50	0	2016/7/2		2016/4/24	HKK710		bipiao	25:59.0
LIFT/BOARDED		XMN/KMG   	MF	1	MF8405/XMN/KMG//V/2016-07-02///LIFT/BOARDED	990	50	0	2016/7/2		2016/4/23	XMN030		bipiao	26:00.2
LIFT/BOARDED		XMN/NAY   	KN	1	KN5926/XMN/NAY//V/2016-07-02///LIFT/BOARDED	700	50	0	2016/7/2		2016/6/3	NAY009		bipiao	26:17.4
